"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"10313","1108460.015","1108460.015.02","1108460","01","02","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",3,"2","55","2","1","3","1","3","2","1","1","3","2","1","1","3","3","1","1","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",159,476,"U","2","2329","251",""
"10314","1108460.040","1108460.040.01","1108460","02","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",3,"1","86","2","1","3","1","3","3","3","3","3","3","1","1","3","1","2","1","1","2","1","1","2","2","2","3","2","3","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","","1","1","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","4",2,"2","","1","2","2","2","2","2","2","2","2","2","2","5",159,159,"U","2","2329","251",""
"10315","1108460.060","1108460.060.01","1108460","05","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",3,"1","75","2","1","1","1","3","1","1","1","1","2","2","2","3","4","2","2","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",159,634,"U","2","2329","251",""
"10316","1108460.076","1108460.076.01","1108460","03","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",3,"2","27","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","2","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","4","4","3","2","2","4","4","2","2","2","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",159,159,"U","2","2329","251",""
"10317","1108460.091","1108460.091.01","1108460","04","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",3,"1","55","2","1","3","1","3","1","1","1","2","1","1","2","1","3","2","2","2","2","2","1","2","2","2","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","4","2","3","1","4","4","2","2","1","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",159,634,"U","2","2329","251",""
"10318","1108463.027","1108463.027.02","1108463","02","02","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",2,"2","38","2","1","3","1","3","1","2","2","2","2","1","2","3","4","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",172,343,"U","2","2330","251",""
"10319","1108463.067","1108463.067.02","1108463","05","02","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",2,"2","51","1","1","1","1","3","2","2","3","3","2","1","1","3","2","2","2","1","2","1","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","1","2","2","","","1","","","","","2","","","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",172,343,"U","2","2330","251",""
"10320","1108463.121","1108463.121.01","1108463","01","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",2,"1","60","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","2","2","1","1","1","1","1","0","1","0","1","1","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","0","0","1","0","1","1","0","0","0","0","4",2,"2","","2","","2","2","2","1","2","2","2","1","2","1",172,515,"U","2","2330","251",""
"10321","1108463.147","1108463.147.01","1108463","04","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",2,"2","49","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","3",2,"2","","1","2","2","2","2","2","2","2","2","2","2","3",172,172,"U","2","2330","251",""
"10322","1108463.180","1108463.180.01","1108463","03","01","11","GUANAJUATO","015","GUANAJUATO","0126","57","GUANAJUATO","0422","01",0,0,"-",2,"1","38","2","1","2","1","3","1","1","2","2","1","1","1","1","3","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","2","2","2","9","4","3","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",172,515,"U","2","2330","251",""
"10323","1109146.018","1109146.018.02","1109146","04","02","11","GUANAJUATO","017","IRAPUATO","0001","92","IRAPUATO","0422","01",0,0,"-",5,"2","40","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","2","2","2","2","2","2","2","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","3","2","2","2","2","2","2","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",421,421,"U","4","2331","217",""
"10324","1109146.073","1109146.073.01","1109146","01","01","11","GUANAJUATO","017","IRAPUATO","0001","92","IRAPUATO","0422","01",0,0,"-",5,"1","65","2","2","2","2","3","3","2","2","2","3","1","1","1","4","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","2","2","1","1","1","","","1","1","1","","","1","1","1","1","1","0","1","0","1","1","0","1","1","0","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0","1","0","0","0","4",2,"1","2","1","1","2","2","2","1","2","2","2","1","2","2",421,843,"U","4","2331","217",""
"10325","1109146.107","1109146.107.01","1109146","02","01","11","GUANAJUATO","017","IRAPUATO","0001","92","IRAPUATO","0422","01",0,0,"-",5,"1","33","2","1","1","2","3","3","1","2","2","3","2","2","3","3","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","4","2","2","2","1","4","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",421,843,"U","4","2331","217",""
"10326","1200001.005","1200001.005.01","1200001","02","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",5,"1","28","1","1","1","1","3","1","1","3","3","3","1","1","1","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","2","3","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","0","0","1","1","0","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",848,1696,"U","2","2332","147",""
"10327","1200001.011","1200001.011.01","1200001","04","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",5,"1","61","2","2","2","2","3","2","3","1","2","2","3","2","2","3","2","1","2","1","1","2","9","9","3","3","3","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","2","2","2","4","4","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",848,1696,"U","2","2332","147",""
"10328","1200001.033","1200001.033.01","1200001","03","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",5,"2","34","2","2","2","2","3","2","2","3","3","2","2","2","2","1","1","1","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","3","2","2","2","2","2","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","1","2","2","2","2","2","3",848,848,"U","2","2332","147",""
"10329","1200001.059","1200001.059.02","1200001","05","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,1,"-",5,"2","63","2","2","2","2","3","2","3","3","2","1","3","3","3","4","1","1","2","1","1","1","2","1","3","3","3","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","1","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",848,2544,"U","2","2332","147",""
"10330","1200003.008","1200003.008.01","1200003","01","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",3,"1","38","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","1","1","2","2","2","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",975,1949,"U","2","2333","147",""
"10331","1200003.032","1200003.032.01","1200003","02","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",3,"1","80","1","1","1","1","3","1","1","1","1","1","3","1","1","4","2","1","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","1","1","0","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",975,2924,"U","2","2333","147",""
"10332","1200003.054","1200003.054.01","1200003","03","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,1,"-",3,"1","79","1","1","3","2","3","3","3","3","3","3","1","1","3","4","2","1","2","2","2","2","2","2","3","3","3","3","2","2","2","2","2","2","2","2","2","2","1","1","","","","2","2","","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",975,2924,"U","2","2333","147",""
"10333","1200003.060","1200003.060.01","1200003","04","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",3,"2","62","2","1","2","2","3","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","9","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","2","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",975,975,"U","2","2333","147",""
"10334","1200003.084","1200003.084.02","1200003","05","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",3,"1","61","2","1","1","2","3","2","1","3","3","2","3","3","3","3","2","2","2","2","2","2","2","9","3","3","2","3","2","2","2","2","2","2","2","1","1","1","1","2","4","2","3","1","","4","3","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",975,1949,"U","2","2333","147",""
"10335","1200005.021","1200005.021.03","1200005","03","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"2","35","2","2","2","2","3","2","2","2","2","2","1","2","3","3","2","2","2","2","1","2","2","2","3","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","0","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","1","2","3",866,2599,"U","2","2334","147",""
"10336","1200005.038","1200005.038.01","1200005","01","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"1","34","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","2","2","9","1","9","9","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","3","3","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",866,1733,"U","2","2334","147",""
"10337","1200005.116","1200005.116.01","1200005","02","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"1","41","2","1","1","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","1","2","2","2","1","1","3","2","2","2","2","1","2","2","1","1","1","1","1","3","1","1","1","1","3","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","1","1","0","0","1","0","0","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",866,866,"U","2","2334","147",""
"10338","1200062.055","1200062.055.02","1200062","02","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"1","33","2","1","2","2","3","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","1","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3",2,"1","1","2","","2","2","2","2","2","2","2","2","2","1",1031,2061,"U","3","2335","148",""
"10339","1200062.128","1200062.128.03","1200062","04","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"1","27","2","1","1","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",1031,3092,"U","3","2335","148",""
"10340","1200062.170","1200062.170.01","1200062","05","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"1","74","2","1","3","2","3","2","2","2","2","2","1","2","2","1","1","1","1","1","2","1","2","2","1","1","2","2","3","2","2","2","2","2","2","1","1","1","1","1","3","4","1","1","1","2","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","3",1031,1031,"U","3","2335","148",""
"10341","1200066.025","1200066.025.02","1200066","03","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"2","59","2","2","3","2","3","3","1","2","2","3","2","2","3","4","2","1","1","1","1","1","2","1","1","1","2","3","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","2","2","4","4","4","1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"1","1","1","2","2","2","2","2","2","2","2","2","2","1",1045,3135,"U","2","2336","147",""
"10342","1200066.058","1200066.058.01","1200066","01","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"2","50","1","1","1","1","3","2","1","2","3","2","1","1","3","2","2","2","1","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1045,3135,"U","2","2336","147",""
"10343","1200066.079","1200066.079.01","1200066","02","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"2","47","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1045,1045,"U","2","2336","147",""
"10344","1200066.119","1200066.119.01","1200066","05","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"2","63","2","1","3","2","3","2","1","3","3","3","1","1","3","3","2","2","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","9","2","2","2","2","9","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1045,1045,"U","2","2336","147",""
"10345","1200066.123","1200066.123.01","1200066","04","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",2,"1","50","2","1","1","2","3","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","4","3","2","3","3","3","2","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1045,2090,"U","2","2336","147",""
"10346","1200089.018","1200089.018.02","1200089","03","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"2","41","2","2","1","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","1","1","1","3","2","2","2","1","2","2","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",981,1962,"U","2","2337","147",""
"10347","1200089.050","1200089.050.03","1200089","04","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"2","33","1","1","3","1","3","1","1","3","3","1","1","3","1","1","2","2","2","2","2","2","2","2","1","1","2","1","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",981,2944,"U","2","2337","147",""
"10348","1200089.076","1200089.076.01","1200089","05","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"1","28","2","1","1","2","3","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","1","1","1","3","3","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","3","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",981,981,"U","2","2337","147",""
"10349","1200089.087","1200089.087.02","1200089","01","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"2","25","2","1","1","2","3","1","1","2","2","2","1","1","1","3","2","1","2","2","2","1","2","1","1","1","2","1","3","2","2","2","2","2","2","1","1","1","1","1","4","4","2","2","1","4","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","0","1","1","1","0","0","0","3",1,"1","2","1","1","2","2","2","2","2","2","2","2","2","1",981,1962,"U","2","2337","147",""
"10350","1200089.108","1200089.108.03","1200089","02","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",1,"2","23","2","1","1","2","3","1","1","1","2","2","1","1","1","3","2","1","2","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","1","3","3","3","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"2","","2","","1","2","2","1","2","2","2","2","2","1",981,3925,"U","2","2337","147",""
"10351","1200100.013","1200100.013.01","1200100","01","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",4,"1","75","2","1","2","1","3","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","4","4","2","1","1","4","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","0","0","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1365,5461,"U","2","2338","147",""
"10352","1200100.156","1200100.156.02","1200100","02","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",4,"1","25","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","3","2","1","1","4","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","1","1","0","1","1","0","0","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","2",1365,2730,"U","2","2338","147",""
"10353","1200100.225","1200100.225.01","1200100","03","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","0001","21","ACAPULCO","0422","01",0,0,"-",4,"2","66","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","0","0","0","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","3",1365,1365,"U","2","2338","147",""
