"UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","SEL_SUST","TIPO_CUEST","N_ENT","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_8_6","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_1","BP2_4_2","BP2_4_3","BP2_4_4","BP2_4_5","BP2_4_6","BP2_4_7","BP2_4_8","BP2_4_9","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2604271
","02
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","3
","1
","1
","1
","2
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","NA
","2
","2
","2
","2
","2
","NA
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","2
","2
","NA
","2
","NA
","490
","U
","2
","37440
","2140
"
"2604271
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","4
","3
","3
","NA
","2
","2
","4
","3
","3
","NA
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","245
","U
","2
","37440
","2140
"
"2604271
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","2
","1
","2
","1
","1
","1
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","4
","2
","2
","NA
","1
","NA
","4
","2
","2
","NA
","2
","NA
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","490
","U
","2
","37440
","2140
"
"2604274
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","2
","1
","2
","1
","1
","397
","U
","3
","37450
","2150
"
"2604274
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","2
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","1
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","NA
","1
","1
","3
","3
","2
","NA
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","NA
","2
","NA
","397
","U
","3
","37450
","2150
"
"2604274
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","596
","U
","3
","37450
","2150
"
"2604274
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","2
","1
","1
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","3
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","4
","4
","3
","NA
","2
","2
","4
","4
","3
","NA
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","2
","1
","2
","1
","2
","199
","U
","3
","37450
","2150
"
"2604275
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","2
","1
","2
","2
","3
","2
","2
","3
","2
","2
","1
","2
","2
","2
","1
","1
","1
","2
","1
","2
","3
","3
","4
","NA
","2
","NA
","3
","3
","4
","NA
","3
","NA
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","1
","0
","1
","1
","0
","1
","1
","0
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","593
","U
","3
","37460
","2150
"
"2604275
","02
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","2
","1
","3
","1
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","4
","4
","4
","2
","2
","2
","4
","4
","4
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","4
","2
","NA
","2
","NA
","593
","U
","3
","37460
","2150
"
"2604275
","03
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","1
","1
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","4
","2
","1
","2
","1
","1
","4
","2
","1
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","1
","0
","0
","1
","1
","0
","1
","0
","1
","1
","0
","1
","0
","0
","0
","3
","1
","2
","1
","2
","296
","U
","3
","37460
","2150
"
"2604275
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","3
","3
","3
","2
","1
","1
","2
","2
","3
","2
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","NA
","2
","NA
","889
","U
","3
","37460
","2150
"
"2604275
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","NA
","2
","2
","2
","2
","1
","NA
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","593
","U
","3
","37460
","2150
"
"2604305
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","3
","2
","2
","2
","2
","1
","2
","1
","1
","1
","1
","1
","1
","3
","3
","2
","1
","1
","1
","3
","2
","2
","1
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","437
","U
","3
","37470
","2150
"
"2604305
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","1
","2
","1
","1
","1
","1
","1
","2
","2
","1
","2
","1
","2
","3
","2
","1
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","4
","4
","1
","1
","1
","2
","4
","4
","1
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","0
","0
","3
","1
","2
","1
","2
","218
","U
","3
","37470
","2150
"
"2604305
","03
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","218
","U
","3
","37470
","2150
"
"2604305
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","2
","2
","1
","1
","1
","2
","2
","1
","2
","2
","9
","2
","1
","2
","2
","2
","1
","3
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","2
","3
","3
","2
","NA
","1
","NA
","3
","3
","2
","NA
","1
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","655
","U
","3
","37470
","2150
"
"2604305
","05
","05
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","2
","3
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","1
","2
","2
","1
","1
","2
","1
","3
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","4
","3
","2
","1
","1
","2
","4
","3
","2
","1
","1
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","1
","2
","1
","1
","437
","U
","3
","37470
","2150
"
"2604306
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","2
","2
","3
","1
","1
","1
","2
","1
","1
","2
","2
","3
","2
","1
","1
","2
","1
","2
","2
","1
","1
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","3
","2
","2
","1
","2
","4
","2
","2
","2
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","4
","2
","NA
","2
","NA
","177
","U
","3
","37480
","2150
"
"2604306
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","2
","3
","1
","1
","2
","2
","2
","2
","2
","2
","3
","1
","2
","1
","1
","1
","2
","2
","1
","1
","1
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","3
","3
","2
","1
","1
","1
","3
","4
","2
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","177
","U
","3
","37480
","2150
"
"2604306
","03
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","1
","1
","2
","1
","2
","1
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","355
","U
","3
","37480
","2150
"
"2604306
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","2
","3
","1
","1
","2
","2
","2
","1
","1
","1
","4
","1
","1
","1
","2
","1
","2
","2
","1
","1
","1
","3
","3
","2
","1
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","1
","1
","4
","2
","2
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","4
","2
","NA
","2
","NA
","177
","U
","3
","37480
","2150
"
"2604308
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","3
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","3
","4
","3
","2
","1
","1
","3
","4
","3
","3
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","NA
","2
","NA
","472
","U
","3
","37490
","2150
"
"2604308
","02
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","3
","2
","2
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","1
","3
","3
","2
","1
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","0
","1
","1
","1
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","472
","U
","3
","37490
","2150
"
"2604308
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","1
","2
","2
","3
","1
","1
","2
","2
","2
","2
","2
","2
","4
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","3
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","4
","3
","4
","3
","3
","1
","4
","3
","4
","4
","3
","1
","1
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","472
","U
","3
","37490
","2150
"
"2604314
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","2
","3
","1
","1
","1
","2
","2
","1
","1
","1
","1
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","3
","3
","2
","NA
","1
","NA
","3
","3
","2
","NA
","2
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","503
","U
","2
","37500
","2140
"
"2604314
","02
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","2
","3
","NA
","1
","1
","2
","2
","2
","NA
","2
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","0
","1
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","NA
","1
","2
","755
","U
","2
","37500
","2140
"
"2604314
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","1
","2
","1
","1
","1
","2
","1
","2
","4
","2
","3
","NA
","1
","NA
","4
","2
","2
","NA
","2
","NA
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","503
","U
","2
","37500
","2140
"
"2604314
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","4
","4
","4
","2
","1
","1
","4
","4
","3
","2
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","503
","U
","2
","37500
","2140
"
"2604314
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","3
","2
","2
","1
","2
","3
","1
","1
","2
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","2
","4
","3
","3
","NA
","2
","NA
","2
","3
","3
","NA
","2
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","0
","1
","1
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","252
","U
","2
","37500
","2140
"
"2604341
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","0219
","01
","0
","A
","-
","2
","1
","1
","1
","1
","3
","1
","1
","1
","2
","2
","1
","2
","2
","3
","1
","1
","1
","2
","1
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","2
","3
","3
","2
","1
","1
","NA
","3
","3
","2
","2
","2
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","484
","U
","3
","37510
","2150
"
