"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_3_2","BP4_3_3","BP4_3_4","BP4_3_5","BP4_3_6","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"17167","1909755.032","1909755.032.01","1909755","05","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",3,"1","52","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","3","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,916,"U","4","39550","1040"
"17168","1909755.041","1909755.041.04","1909755","02","04","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",3,"2","27","1","1","1","1","3","1","1","2","2","2","1","1","1","3","2","1","2","2","2","2","2","2","2","1","2","3","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","1","2","","","","2","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1374,"U","4","39550","1040"
"17169","1909755.063","1909755.063.01","1909755","03","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",3,"1","47","1","1","1","1","3","3","1","1","3","3","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","3","3","2","2","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,916,"U","4","39550","1040"
"17170","1909763.028","1909763.028.05","1909763","01","05","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",1,1,"-",4,"1","35","1","1","1","1","3","3","1","1","1","3","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","0","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,265,"U","3","39560","1030"
"17171","1909763.033","1909763.033.01","1909763","02","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"2","37","2","1","1","1","3","1","1","2","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,529,"U","3","39560","1030"
"17172","1909763.059","1909763.059.02","1909763","05","02","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"2","29","1","1","1","2","3","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,529,"U","3","39560","1030"
"17173","1909779.020","1909779.020.01","1909779","01","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"1","37","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,688,"U","2","39570","1020"
"17174","1909779.048","1909779.048.01","1909779","02","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"1","56","2","1","1","2","3","1","1","2","2","1","1","2","1","1","2","2","2","2","2","2","2","2","1","1","1","3","3","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","9","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,688,"U","2","39570","1020"
"17175","1909779.076","1909779.076.02","1909779","03","02","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"2","27","1","1","3","1","3","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,688,"U","2","39570","1020"
"17176","1909779.103","1909779.103.01","1909779","04","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"1","44","1","1","3","1","3","1","1","1","3","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,688,"U","2","39570","1020"
"17177","1909779.129","1909779.129.02","1909779","05","02","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",4,"2","31","1","2","2","2","3","1","3","1","2","2","1","2","1","3","1","1","1","1","1","2","2","2","1","2","2","2","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","1","1","3","3","3","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1032,"U","2","39570","1020"
"17178","1909789.009","1909789.009.01","1909789","02","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",2,"1","43","2","1","2","2","3","1","1","1","2","3","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1382,"U","2","39580","1020"
"17179","1909789.044","1909789.044.01","1909789","03","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",2,"1","37","1","2","2","1","3","1","1","1","1","1","1","2","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,921,"U","2","39580","1020"
"17180","1909789.072","1909789.072.03","1909789","04","03","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",2,"1","20","1","1","1","1","3","1","9","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1382,"U","2","39580","1020"
"17181","1909789.109","1909789.109.01","1909789","05","01","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",2,"1","52","2","1","1","2","3","2","1","1","3","1","2","1","1","4","2","2","2","2","2","2","2","2","1","3","2","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","2","1","2","1","3","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1382,"U","2","39580","1020"
"17182","1909789.143","1909789.143.03","1909789","01","03","19","Nuevo Leon","048","Santa Catarina","0001","70","Santa Catarina","0321","01",0,0,"-",2,"2","38","1","1","1","1","3","3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","4","2","2","1","1","4","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1842,"U","2","39580","1020"
"17183","1911544.021","1911544.021.01","1911544","01","01","19","Nuevo Leon","021","General Escobedo","0001","68","Gral. Escobedo","0321","01",0,0,"-",5,"1","48","2","2","2","2","3","2","2","2","2","3","2","1","1","4","1","1","1","1","1","2","1","2","1","1","2","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","4","1","4","1","4","2","4","4","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,767,"U","4","39590","0920"
"17184","1911544.042","1911544.042.01","1911544","02","01","19","Nuevo Leon","021","General Escobedo","0001","68","Gral. Escobedo","0321","01",0,0,"-",5,"1","35","1","1","1","1","3","3","1","1","2","3","1","2","3","1","2","2","2","2","2","2","2","2","2","1","2","2","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1535,"U","4","39590","0920"
"17185","1911544.071","1911544.071.03","1911544","03","03","19","Nuevo Leon","021","General Escobedo","0001","68","Gral. Escobedo","0321","01",0,0,"-",5,"2","40","2","2","2","2","3","3","2","2","2","3","2","2","2","3","2","2","9","9","9","2","2","2","1","1","1","3","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","3","2","3","2","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2302,"U","4","39590","0920"
"17186","1911544.097","1911544.097.02","1911544","04","02","19","Nuevo Leon","021","General Escobedo","0001","68","Gral. Escobedo","0321","01",0,0,"-",5,"2","47","1","1","3","2","3","1","1","2","2","2","1","3","3","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1535,"U","4","39590","0920"
"17187","1911544.116","1911544.116.03","1911544","05","03","19","Nuevo Leon","021","General Escobedo","0001","68","Gral. Escobedo","0321","01",0,0,"-",5,"2","66","1","1","3","3","3","3","1","1","2","3","1","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,3070,"U","4","39590","0920"
"17188","2000040.012","2000040.012.01","2000040","05","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",4,"2","68","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","2","2","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1633,"U","3","39600","1880"
"17189","2000040.035","2000040.035.03","2000040","02","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",4,"1","55","1","1","1","1","3","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1633,"U","3","39600","1880"
"17190","2000040.072","2000040.072.01","2000040","01","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",4,"1","77","2","2","3","2","3","2","2","2","2","2","2","2","2","4","1","2","1","2","2","2","2","2","2","2","2","2","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,544,"U","3","39600","1880"
"17191","2000040.095","2000040.095.01","2000040","03","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",4,"1","52","1","1","1","1","3","1","3","1","1","2","1","3","1","1","2","2","2","2","2","2","2","9","3","2","2","3","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","0","0","1","0","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1089,"U","3","39600","1880"
"17192","2000040.105","2000040.105.01","2000040","04","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",4,"1","48","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","3","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1633,"U","3","39600","1880"
"17193","2000055.033","2000055.033.03","2000055","05","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","26","2","1","2","2","2","1","2","2","2","2","1","1","2","3","1","2","2","2","2","2","2","2","1","2","1","2","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","4","2","2","2","4","4","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,2059,"U","3","39610","1880"
"17194","2000055.048","2000055.048.02","2000055","01","02","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"2","84","1","1","3","3","3","3","3","3","3","3","3","3","3","4","1","1","1","1","1","1","1","1","3","3","3","3","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","2","2","2","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,2745,"U","3","39610","1880"
"17195","2000055.092","2000055.092.01","2000055","03","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",3,"1","58","1","1","1","1","3","2","1","2","2","1","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2745,"U","3","39610","1880"
"17196","2000055.100","2000055.100.03","2000055","02","03","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",1,1,"-",3,"2","66","2","1","2","2","3","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","","","2","2","","","","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2745,"U","3","39610","1880"
"17197","2000086.012","2000086.012.01","2000086","01","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"2","47","1","1","1","2","3","1","1","2","2","2","1","1","2","4","2","1","1","2","1","2","2","2","1","1","1","1","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","2","4","2","3","2","","3","2","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","1","1","0","1","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1779,"U","3","39620","1880"
"17198","2000086.028","2000086.028.01","2000086","02","01","20","Oaxaca","067","Oaxaca de Juarez","0001","35","Oaxaca","0321","01",0,0,"-",5,"2","62","2","1","3","2","3","3","2","2","2","3","1","1","3","4","1","2","2","2","2","2","2","2","1","1","1","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","9","9","1","9","4","","","1","","3","","","2","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","1","0","1","0","1","1","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,2372,"U","3","39620","1880"
